label,Message,clean_Message
0,Gila ar dia sudah menikah. Ãœ seperti gd mencari cowok bukan aku. Frens saya suka mengatakan dia favorit leona korea tapi i dun thk dia. Setelah beberapa pemikiran mungkin paling mungkin saya akan pergi.,gila ar meni gd cari cowok frens suka favorit leona korea i dun thk pikir pergi
1,Ingin SEX eksplisit dalam 30 detik? Cincin 02073162414 sekarang! Biaya 20p / mnt Gsex POBOX 2667 WC1N 3XX,sex eksplisit detik cincin biaya p gsex pobox wcn xx
0,Yah aku tahu Z akan menjagaku. Jadi jangan khawatir.,yah z jaga khawatir
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",custom servic announc recent tri make deliveri unabl pleas call reschedul ref
0,"It,,s a taxt massage....tie-pos argh ok! Lool!",taxt massagetiepo argh ok lool
1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,wow boy back take uk tour win vip ticket prebook vip club text club trackmarqu ltd infovipclubu
1,Dapatkan E-TICKET Promo untuk penerbangan DOMESTIK & INTERNASIONAL melalui Via Online mudah & aman. Hub ; 085285485509 klick. www.mhegatravel.com,dapat eticket promo terbang domestik internasional via online mudah aman hubung klick
0,"Bagus. Tunggu... Haruskah Anda mengirim SMS sekarang? Aku tidak akan membayar tiketmu, lho!",bagus tunggu harus kirim sms bayar tiket lho
0,"Are you being good, baby? :)",good babi
1,FREEMSG: Catatan kami menunjukkan Anda mungkin berhak atas 3750 pound untuk Kecelakaan yang Anda alami. Untuk mengklaim balasan gratis dengan YA ke pesan ini. Untuk menyisih dari teks STOP,freemsg catat hak pound celaka alami klaim balas gratis ya pesan sisih teks stop
1,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",urgent mobil award bonu caller prize nd attempt contact call boxqu bt nation rate
0,"K, I might come by tonight then if my class lets out early",okay might come tonight class let earli
0,"Akan dilakukan, Anda akan berada di blake's sepanjang malam? Aku mungkin bisa keluar dari sini sedikit lebih awal",blakes malam
0,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,si surabaya besok hati kamis kantor
0,"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",oh lurah lain data pasien butuh oge
1,"Seseorang telah bertindak layanan kencan kami dan memasuki telepon Anda karena mereka menyukai Anda! Untuk mengetahui siapa itu, hubungi dari 09111030116 darat. PoBox12n146tf15",tindak layan kencan pasuk telepon suka hubung darat poboxntf
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",chanc realiti fantasi show call p per min ntt ltd po box croydon cr wb nation rate call
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,dont think need yellow card uk travel ask someon gone ltgt buck
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,pleas stop bootydeli f invit friend repli ye see stop send stop frnd
0,"Alright, we're all set here, text the man",alright set text man
0,How. Its a little difficult but its a simple way to enter this place,littl difficult simpl way enter place
1,Surat Keputusan PT.TRI CARE Slamat No.Anda Resmi Meraih Hadiah TOYOTA YARIS PIN Undian:477FBG7S Info Hub:089636872499 KLIK:www.pusat-tricare.com,surat putus pttri care selamat noanda resmi raih hadiah toyota yaris pin undianfbgs informasi hubung klik
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,secret admir look make contact ufind rreveal think specialcal
1,<Diteruskan dari 21870000>Hai - ini adalah peringatan SMS Pesan Kotak Pesan Anda. Anda memiliki 4 pesan. Anda memiliki 21 pertandingan. Silakan hubungi kembali 09056242159 untuk mengambil pesan dan kecocokan Anda,terus hai ingat sms pesan kotak pesan milik pesan milik tanding sila hubung ambil pesan cocok
0,Yup makan siang prasmanan saya sekarang. Kamu sudah makan?,yup makan siang prasmanan makan
0,Just got outta class gonna go gym.,got outta class gonna go gym
1,Anda memiliki 1 pesan baru. Silakan hubungi 08712400200.,milik pesan sila hubung
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",dear voucher holder claim week offer pc pleas go tsc appli
0,"Ketika orang melihat msg saya, Mereka pikir saya kecanduan msging ... Mereka salah, karena Mereka tidak tahu bahwa saya kecanduan teman-teman saya yang manis ..!! BSLVYL",orang pikir candu msging salah candu temanteman manis bslvyl
1,"Nada dering gratis Anda sedang menunggu untuk dikumpulkan. Cukup ketik kata sandi ""MIX"" ke 85069 untuk memverifikasi. Dapatkan Usher dan Britney. FML, Kotak PO 5249, MK17 92H. 450Ppw 16",nada dering gratis tunggu kumpul ketik sandi mix verifikasi dapat usher britney fml kotak po mk h ppw
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,thanx darlinim cool thanx birthday drink night morrow take care c soonxxx
1,"toko bursa cuci gudang diskon 60% BB DAKOTA ; 2,3 JT, TOCH ; 1,6 JT, GEMINI ; 1 JT, LAPTOP INFO : 085322222369 PIN BB : 2A6FB800E www.shopinbursabb.blogspot.com",toko bursa cuci gudang diskon bb dakota jt toch jt gemini jt laptop informasi pin bb afbe
0,"Hei tidak, saya iklan omong kosong nite adalah borin tanpa ya 2 boggy dengan saya u membosankan biatch! Thanx tapi u tunggu til nxt waktu il ave ya",hei iklan omong kosong nite borin ya boggy bosan biatch terimakasih tunggu til nxt il ave ya
0,Pilihannya hemat 2 jt atau lulus oct kan nanggung,pilih hemat jt lulus oct nanggung
1,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",hear new divorc barbi come ken stuff
0,Aku akan meninggalkan rumahku sekarang ...,tinggal rumah
1,Hai 07734396839 Penawaran Loyalitas Pelanggan IBH: Ponsel NOKIA6600 BARU dari HANYA â£10 di TXTAUCTION! Kata txt: MULAI ke No: 81151 & dapatkan Yours Now!4T &,hai tawar loyalitas langgan ibh ponsel nokia txtauction txt nomor dapat yours nowt
1,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",urgent mobil bonu caller prize nd attempt reach call asap boxnqp ppm
1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",januari male sale hot gay chat cheaper call nation rate pmin cheap pmin peak stop text call pmin
0,"I didnt get ur full msg..sometext is missing, send it again",didnt get full msgsometext miss send
0,They finally came to fix the ceiling.,final came fix ceil
0,"Anda selalu menempatkan bisnis Anda di luar sana. Anda menempatkan gambar pantat Anda di facebook. Anda adalah salah satu orang paling terbuka yang pernah saya temui. Mengapa saya pikir gambar kamar Anda akan menyakiti Anda, membuat Anda merasa dilanggar.",tempat bisnis tempat gambar pantat facebook salah orang buka temu pikir gambar kamar sakit langgar
0,"Sorry,in meeting I'll call later",sorryin meet ill call later
1,18 hari untuk Euro2004 kickoff! Anda akan terus mendapat informasi tentang semua berita dan hasil terbaru setiap hari. Berhenti berlangganan kirim GET EURO STOP ke 83222.,euro kickoff informasi berita hasil baru henti langgan kirim get euro stop
0,Sure! I am driving but will reach my destination soon.,sure drive reach destin soon
0,Semoga Anda merasa hebat. Pls mengisi saya. Abiola,moga hebat pulsa isi abiola
1,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",smsservic yourinclus text credit pleas goto login qxj unsubscrib stop extra charg help comuk cm ae
0,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,ask darren go n pick lor oso sian tmr haf meet lect
1,WOW! Anak laki-laki R kembali. AMBIL TUR INGGRIS 2007 ITU. Menangkan Tiket VIP & pre-book dengan VIP Club. txt CLUB ke 81303. Trackmarque Ltd info@vipclub4u.,wow anak lakilaki r ambil tur inggris menang tiket vip prebook vip club txt club trackmarque ltd infovipclubu
1,Selamat!anda m-dptkan Hadiah Cek Tunai Rp. 15jt dari INDOSAT Pin_anda 277fg49 U/info pengambilan Hadiah kunjungi website indosat www.hadiah-indosat.blogspot.com,selamatanda mdptkan hadiah cek tunai rupiah jt indosat pin anda fg uinfo ambil hadiah kunjung situs indosat
0,Nope i waiting in sch 4 daddy... ,nope wait sch daddi
0,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,daun pepaya mah bungkus daun pakai pepaya put
0,Yup,yup
0,U attend ur driving lesson how many times a wk n which day?,attend drive lesson mani time wk n day
0,Ü all write or wat..,ü write wat
0,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,ron say fri leh n said ding tai feng cant make reserv said wait lor
0,Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,biar rapih mad controllernya gabung bikin fungsi
1,Email AlertDari: Jeri StewartUkuran: 2KBSubject: Low-cost prescripiton drvgsUntuk mendengarkan email call 123,email alertdari jeri stewartukuran kbsubject lowcost prescripiton drvgsuntuk dengar email telepon
0,"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",uji serah jilid nunggu uji sabar tuk sesuai waktupenguji
0,Too late. I said i have the website. I didn't i have or dont have the slippers,late said websit didnt dont slipper
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent mobil number award prize guarante call land line claim valid hr ppm
1,MENDESAK! Kami mencoba menghubungi Anda. Undian akhir pekan lalu menunjukkan bahwa Anda telah memenangkan hadiah Â £ 900 DIJAMIN. Hubungi 09061701851. Kode klaim K61. Hanya berlaku 12 jam,desak coba hubung undi pekan menang hadiah jamin hubung kode klaim k laku jam
1,"INDOVISON PROMO: hanya 299 rbu, nikmati 2 bln berlangganan, GRATIS biaya pasang+bonus cinema 3 (3bln). hub : 087738718255, 08555796717 PIN BB 32F1C805",indovison promo rbu nikmat langgan gratis biaya pasangbonus cema hubung pin bb fc
1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",thank rington order refer charg gbp per week unsubscrib anytim call custom servic
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,forward hi mailbox messag sm alert match pleas call back retriev messag match ccpmin
1,"Pinjaman s/d 1 miliard jaminan bpkb mobil/truck min th 1998. Bunga 0,8%. Syarat mudah. Proses1hari  PT. Bunas Finance Tbk (cover all wilayah) ANDI 081330134449",pinjam sd miliard jamin bpkb mobiltruck min th bunga syarat mudah proseshari pt bunas finance tbk cover all wilayah andi
0,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt book masteriast amplikat fidalf champlaxig think atroci wotz opinion junna
0,I'm ok. Will do my part tomorrow,im ok part tomorrow
1,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,regist subscrib yr draw gift voucher b enter receipt correct an next olymp text an
1,"Punya apa yang dibutuhkan 2 ambil bagian dalam WRC Rally di Oz? Anda bisa dengan Lucozade Energy! Ketik RALLY LE ke 61200 (25p), lihat paket atau lucozade.co.uk/wrc & bisa jadi u!",butuh ambil wrc rally oz lucozade energy ketik rally le p lihat paket lucozadecoukwrc
1,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,take part mobil survey yesterday text use howev wish get txt send text tc p
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy
0,"Asal tahu saja, yetunde belum mengirim uang. Saya baru saja mengiriminya teks untuk tidak repot-repot mengirim. Jadi sudah berakhir, Anda tidak perlu melibatkan diri dalam hal apa pun. Saya seharusnya tidak memaksakan apa pun pada Anda sejak awal jadi untuk itu, saya minta maaf.",yetunde kirim uang kirim teks repotrepot kirim libat paksa maaf
1,MENDESAK! Ini adalah upaya ke-2 untuk menghubungi U! Anda memiliki WON Â £ 1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maksÂ £ 7. 50,desak upaya hubung milik won telepon bb tcsbcmwcnxxcallcostppmmobilesvary maks
1,88800 and 89034 are premium phone services call 08718711108,premium phone servic call
0,"Aight yo, dats lurus dogg",aight ya dats lurus dogg
1,"RINGTONE GRATIS TEKS PERTAMA ke 87131 untuk poli atau teks GET ke 87131 untuk nada yang benar! Tolong? 0845 2814032 16 setelah 1 gratis, nada adalah 3xÂ £ 150pw ke eÂ £ nd txt stop",ringtone gratis teks pol teks get nada tolong gratis nada x pw e nd txt stop
0,Mm feeling sleepy. today itself i shall get that dear,mm feel sleepi today shall get dear
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",england v macedonia dont miss goalsteam news text nation team eg england trywal scotland txtú poboxoxwwq
0,Mul snack satu lagi teteh kasih rafael ya,mul snack teteh kasih rafael ya
1,Please CALL 08712402578 immediately as there is an urgent message waiting for you,pleas call immedi urgent messag wait
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,call germani penc per minut call fix line via access number prepay direct access
0,aathi.. dimana kamu sayang..,aathi mana sayang
1,"Pemegang Voucher yang terhormat, Untuk mengklaim penawaran minggu ini, di PC Anda, silakan kunjungi http://www.wtlp.co.uk/text. S&K berlaku.",pegang voucher hormat klaim tawar minggu pc sila kunjung sk laku
0,Iya kan file terkahir itu data_pasien. -_-,iya file terkahir data pasien
0,I send the print  outs da.,send print out da
1,Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,bayardi transfer harap hubung atas ardiansa nomor telepon ubah bayar trima kasih
0,nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,nama tambah table daftar ulang ird master samain ya pakai data pasien sql
0,"Haha luar biasa, omw sekarang",haha omw
0,Don no da :) apa yang Anda rencanakan?,don nomor da rencana
0,Yeah that's the impression I got,yeah that impress got
1,"LAYANAN SMS. untuk kredit teks inklusif Anda, silakan buka www.comuk.net login = 3qxj9 berhenti berlangganan dengan STOP, tanpa biaya tambahan. bantuan 08702840625.COMUK. 220-CM2 9AE",layan sms kredit teks inklusif sila buka login qxj henti langgan stop biaya tambah bantu comuk cm ae
