label,Message,clean_Message
0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,sort code acc bank natwest repli confirm ive sent right person
0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,im come back thursday yay gonna ok get money cheer oh yeah everyth alright how school call work
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,rington servic chang free credit go clubmobilescom choos content stop text club stop pwk club po box mk wt
0,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",sorri guess whenev get hold connect mayb hour two ill text
0,Saya benar-benar minta maaf saya tidak akan b able 2 melakukan friday.hope ini Anda dapat menemukan istilah tahun alternatif.hope akan ok :-),benarbenar maaf bb able fridayhope temu istilah alternatifhope ok
0,Ha ha ha good joke. Girls are situation seekers.,ha ha ha good joke girl situat seeker
0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,dip cell dead come better respond els shall come back
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,free st week nokia tone mob everi week text nokia get txting tell mate zed pobox wwq normpton
1,PESTA M-TRONIK!! Anda sebagai pelanggan Setia M-Tronik terpilih Pemenang HADIAH ke(3) PIN pemenang:2AIU87E U/info klik www.info-undianmtronik.jimdo.com,pesta mtronik langgan setia mtronik pilih menang hadiah pin pemenangaiue uinfo klik
1,"okmail: Dear Dave, ini adalah pemberitahuan terakhir Anda untuk mengumpulkan 4 * Tenerife Holiday atau # 5000 CASH award Anda! Hubungi 09061743806 dari telepon rumah. TCs SAE Box326 CW25WX 150ppm",okmail dear dave pemberitahuan kumpul tenerife holiday cash award hubung telepon rumah tcs sae box cwwx ppm
1,Selamat Anda diberikan 500 voucher CD atau 125hadiah dijamin &; Gratis masuk 2 100 wkly draw txt MUSIC ke 87066 TnCs www. Ldew.com1win150ppmx3age16,selamat voucher cd hadiah jamin gratis masuk wkly draw txt musik tncs www ldewcomwinppmxage
0,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,gais besok kke kantor ya nyerahin lapor tanda tangan paedi hard jilid lupa ya source lapor cd
1,"Sy Dr.Rimbawan(Dirmawa IPB)Yth,Jajang Roni Aunul Kholik(NIM:E14090090)Di minta Hbngi Skrng Prof.Dr.Ir.Yonny Koesmaryono,MS.0819882923.Di Tunjuk Hadir Seminar Pengembangan Karakter Mahasiswa Dari Dikti Tgl 14/15 April di Htl Nusa Dua Bali,Trims.",drrimbawandirmawa ipbythjajang roni aunul kholiknimedi hbngi profdriryonny koesmaryonomsdi hadir seminar kembang karakter mahasiswa dikti tanggal april htl nusa balitrims
0,Kirim ke orang lain :-),kirim orang
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari ill come
0,Jos bertanya apakah Anda wana bertemu?,jos wana temu
1,"BLACKBERRY ONLINE BIG SAL 50% BB Z10 Rp. 4 jt DAKOTA Rp.2,8 jt Samsung note II Rp. 3 jt Iphone 5 16GB Rp. 3jt Laptop,camera&DLL Minat, Invite to BBM PIN : 25A4FF8C",blackberry online big sal bb z rupiah jt dakota rupiah jt samsung note ii rupiah jt iphone gb rupiah jt laptopcameradll minat ajak bbm pin affc
0,Aku dunno mereka dekat oredi tidak... Ãœ v ma penggemar...,dunno oredi v gemar
0,i can call in  &lt;#&gt;  min if thats ok,call ltgt min that ok
0,Yup ok...,yup ok
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",yep great loxahatche xma tree burn ltgt start hour
1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",urgent pleas call abta complimentari spanish holiday cash await collect sae tc box po ez ppm
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,import inform orang user xxxxxx today lucki day find log onto there fantast prizeawait
0, Di kfc yg deket enhaii ada dy,kfc enhaii
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",hi way day normal waythi real uniquei hope know rest mylif hope find wot lost
0,K sure am in my relatives home. Sms me de. Pls:-),okay sure rel home sm de pleas
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,secret admir look make contact ufind rreveal think specialcal stopsmsppm
0,Okeyyy malem aja ya bahas apa ajanya yg dibawa,okeyyy malam ya bahas aja bawa
0,Aku akan keluar untuk membeli hadiah ibu ar.,beli hadiah ar
1,UR AKAN 2 BAHAMA! CallFREEFONE 08081560665 dan berbicara dengan operator langsung untuk mengklaim pelayaran Bahama sebesar Â £ 2000 CASH 18 + saja. Untuk menyisih txt X ke 07786200117,ur bahama callfreefone bicara operator langsung klaim layar bahama cash sisih txt x
0,Are you staying in town ?,stay town
1,"Anda telah memenangkan uang tunai 1.000 atau hadiah 2.000! Untuk mengklaim, hubungi09050000327",menang uang tunai hadiah klaim hubung
1,Kami sdh mnghubungi tdk trsambung SIM CARD anda mendapatkan hadiah ketiga dri PT.AXIS pin [02399877] Klik  www.hadiah-ptaxis.blogspot.co.id,mnghubungi trsambung sim card hadiah tiga ptaxis pin klik
0,"O. Nah, uv menyebabkan mutasi. Tabir surya seperti penting akhir-akhir ini",o uv sebab mutasi tabir surya akhirakhir
1,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,today voda number end select receiv award match pleas call quot claim code standard rate app
1,"Berkat isi ulang pulsa No anda T,pilih sbg pemenang Cek tunai Rp.75jt dri PT.M-KIOS PIN:(5N939F7) U/INFO KLIK www.pt-mkios15.blogspot.com",berkat isi ulang pulsa nomor tpilih menang cek tunai rpjt ptmkios pinnf uinfo klik
0,"Maaf merepotkan Anda lagi. Bisakah membeli 4d untuk ayah saya lagi? 1405, 1680, 1843. Semua 2 besar 1 kecil, duduk n matahari. Terima kasih.",maaf repot beli d ayah duduk n matahari terima kasih
1,SWASTA! Laporan Rekening 2003 Anda untuk 07815296484 menunjukkan 800 poin S.I.M. yang belum ditukarkan. Kode Pengenal 08718738001 Panggilan 41782 kedaluwarsa 18/11/04,swasta lapor rekening poin sim tukar kode kenal panggil kedaluwarsa
0,IM GONNA MISS U SO MUCH,im gonna miss much
1,Please CALL 08712402972 immediately as there is an urgent message waiting for you,pleas call immedi urgent messag wait
0,Thats cool! I am a gentleman and will treat you with dignity and respect.,that cool gentleman treat digniti respect
1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",xma offer latest motorola sonyericsson nokia free bluetooth dvd doubl min text orang call mobileupd calloptoutqf
0,"Tidak, ibuku pergi ke 2 dokter gigi.",ibu pergi dokter gigi
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,ju tell dat ill b leav shanghai st instead well haf time meet see
0,You are gorgeous! keep those pix cumming :) thank you!,gorgeou keep pix cum thank
0,Hei ada apa charles maaf tentang balasan yang terlambat.,hei charles maaf balas lambat
0,Tidak ada tapi kami jus tot u akan meminta cos u ba gua. . . Tapi kami pergi gunung faber yest. . . Yest jus keluar sudah mah jadi hari ini tidak pacaran... Jus panggilan lor ...,jus tot cos ba pergi gunung faber yest yest jus mah pacar jus panggil lor
1,"saya td pagi juga dapat sms. PT.TRI.3SimCard anda Resmi M-dptkan Hadiah HONDA JAZZ Rs. Kode Pin:477BFG7S, Info Hub:089606490199 KLIK:www.pusat-tri.blogspot.com",pagi sms pttrisimcard resmi mdptkan hadiah honda jazz rs kode pinbfgs informasi hubung klik
0,Re your call; You didn't see my facebook huh?,call didnt see facebook huh
1,"Anda dapat menyumbangkan £ 2,50 ke dana dukungan bencana Tsunami Asia UNICEF dengan mengirim SMS DONASI ke 864233. Â£2.50 akan ditambahkan ke tagihan Anda berikutnya",sumbang dana dukung bencana tsunami asia unicef kirim sms donasi tagih
0,It vl bcum more difficult..,vl bcum difficult
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,award sipix digit camera call landlin deliveri within day cs box mbp yr warranti ppm p p
1,Apakah Anda cukup unik? Cari tahu dari 30 Agustus. www.areyouunique.co.uk,unik cari agustus
0,Ya.. Gauti dan Sehwag keluar dari seri ODI.,ya gaut sehwag seri odi
1,Natalie (20/F) mengundang Anda untuk menjadi temannya. Balas YA-165 atau NO-165 Lihat dia: www.SMS.ac/u/natalie2k9 BERHENTI? Kirim STOP FRND ke 62468,natalie f undang teman balas ya nomor lihat henti kirim stop frnd
1,"Sayang belikn aq pulsa di nmr ini, 085215126428, nanti aq yg telp km, ini aq pake hp tmn, skrg yacc!",sayang belikn pulsa nomor telepon pakai hp teman yacc
0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",world run stillmayb feel sameso itor admiti madthen correctionor let call lifeand keep run worldmay also runninglet run
1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",urgent pleas call landlin complimentari lux costa del sol holiday cash await collect ppm sae tc jame ehrr
0,U ned untuk meyakinkannya bahwa itu tidak mungkin witot menyakiti perasaannya itu yang utama,ned yakin witot sakit asa utama
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,forward hi mailbox messag sm alert match pleas call back retriev messag match ccpmin
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",someon know ask date servic contact cant guess call reveal pobox sxi p
0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",gettin bit arti collag mo well tryin ne way got roast min love shall enjoy
1,SWASTA! Laporan Rekening 2003 Anda untuk menunjukkan 800 poin S. I. M. yang belum ditebus. Kode Pengenal 08715203694 Panggilan: 40533 kedaluwarsa 31/10/04,swasta lapor rekening poin s i m tebus kode kenal panggil kedaluwarsa
0,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,masak bawa bahan rumah biar irit wkwk
0,cool. We will have fun practicing making babies!,cool fun practic make babi
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,pleas call custom servic repres freephon ampm guarante cash prize
0,Wait . I will msg after  &lt;#&gt;  min.,wait messag ltgt min
1,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,last chanc claim worth discount voucherstext ye nowsavamobmemb offer mobil cs sub remov text x stop
1,"Lelah byr min payment? Kami Solusinya, bantu secara LEGAL penutupan CC/KTA, dscn 50-75%. Hub.LoLyta 081316523061/087822962308 (WA). LEGAL",lelah bayar min payment solusi bantu legal tutup cckta dscn hublolyta wa legal
0,If you're not in my car in an hour and a half I'm going apeshit,your car hour half im go apeshit
1,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,thank vote sing along star karaok mobil free link repli sing
0,Yo! Howz u? girls never rang after india. L,yo howz girl never rang india l
1,<Diteruskan dari 21870000>Hai - ini adalah peringatan SMS Pesan Kotak Pesan Anda. Anda memiliki 40 pertandingan. Silakan hubungi kembali 09056242159 untuk mengambil pesan Anda dan mencocokkan cc100p / min,terus hai ingat sms pesan kotak pesan milik tanding sila hubung ambil pesan cocok ccp min
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,check choos babe video smsshsexnetun fgkslpopw fgkslpo
1,Ringtone Club: Gr8 polys baru langsung ke ponsel Anda setiap minggu!,ringtone club gr polys langsung ponsel minggu
1,"PESAN RESMI DARI TRI3CARE, SELAMAT ANDA MNDPT HADIAH 1UNT MOBIL HONDA JAZZ RS,NO.PIN PEMENANG ANDA : 47BL759 UNTUK INFO KUNJUNGI : http://gebyar-3care2016.jimdo.com",pesan resmi tricare selamat mndpt hadiah unt mobil honda jazz rsnopin menang bl informasi kunjung
1,Filthy stories and GIRLS waiting for your,filthi stori girl wait
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",congrat year special cinema pass call c suprman v matrix starwar etc free bxipw pm dont miss
0,S:-)kallis wont play in first two odi:-),skalli wont play first two odi
1,GEBYAR telkomselpoin 2013 no anda trpilih pemenang ke-4 pin 277fg49 silahkan verifikasi pin anda disitus resmi www.t-selpoinhadiah.jimdo.com,gebyar telkomselpoin nomor trpilih menang pin fg silah verifikasi pin situs resmi
1,Jamster! Untuk mendapatkan wallpaper gratis Anda teks HATI ke 88888 sekarang! S&K berlaku. 16 saja. Butuh Bantuan? Hubungi 08701213186.,jamster wallpaper gratis teks hati sk laku butuh bantu hubung
0,Derr ya jangan wacana kaka bunda,derr ya wacana kaka bunda
1,"PLENETCELL Cari agen U/jual pulsa All operator Harga pulsa, P5=4500 P10=8500 P20=17rb Untuk info ketik:INFO kirim ke: 085280948777 Atau Hhb CS: 082328823345",plenetcell cari agen ujual pulsa all operator harga pulsa p p prb informasi ketikinfo kirim hhb cs
0,"yahh masih lama ya, urgent ini wkwk",yahh ya urgent wkwk
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bore housew chat n date btnation rate pmin landlin
0,"Ternyata teman-teman saya tinggal untuk seluruh pertunjukan dan tidak akan kembali sampai ~<#> , jadi jangan ragu untuk melanjutkan dan merokok $ <#>  bernilai",temanteman tinggal tunjuk ragu lanjut rokok nila
0,Tidak beroperasi setelah <#>  atau apa,operasi
1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,regist optin subscrib draw gift voucher enter receipt correct an what bbc chart
0,"Hai cara aku bersamamu 2day, adalah cara normal &ini adalah diriku yang sebenarnya. UR unik & Saya harap saya tahu u 4 sisa hidup saya. harap Anda menemukan wot hilang.",hai sama normal diri ur unik harap sisa hidup harap temu wot hilang
